,age,education-num,race,gender,capital-gain,capital-loss,hours-per-week,income,marital-status_Divorced,marital-status_Married-AF-spouse,marital-status_Married-civ-spouse,marital-status_Married-spouse-absent,marital-status_Never-married,marital-status_Separated,marital-status_Widowed,relationship_Husband,relationship_Not-in-family,relationship_Other-relative,relationship_Own-child,relationship_Unmarried,relationship_Wife
309,66,9,1,1,2050,0,55,0,0,0,0,0,1,0,0,0,1,0,0,0,0
310,41,10,0,1,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0,0,0
311,26,13,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
312,47,11,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
313,55,6,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
314,53,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
315,17,3,1,1,0,0,48,0,0,0,0,0,1,0,0,0,0,1,0,0,0
316,30,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0
317,49,14,1,1,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0,0,0
318,19,9,0,1,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0
319,45,9,0,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
320,26,12,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
321,38,11,1,1,7298,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
322,36,9,1,1,7298,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
323,33,9,1,1,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0
324,22,10,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
325,43,13,1,1,0,0,42,0,0,0,0,0,1,0,0,0,1,0,0,0,0
326,67,7,1,1,0,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
327,30,11,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
328,56,12,1,1,0,0,25,0,0,0,0,1,0,0,0,0,1,0,0,0,0
329,31,13,1,1,0,0,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0
330,33,13,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
331,26,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
332,33,13,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
333,46,7,1,1,0,0,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0
334,59,13,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
335,38,9,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
336,40,11,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
337,42,9,1,0,0,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1
338,26,5,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
339,36,6,1,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1
340,62,14,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
341,43,13,1,1,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0
342,43,13,1,1,0,1564,45,1,1,0,0,0,0,0,0,0,1,0,0,0,0
343,22,9,1,1,0,0,55,0,0,0,0,1,0,0,0,0,1,0,0,0,0
344,28,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
345,56,10,1,1,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0
346,22,12,1,0,0,0,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0
347,57,13,1,0,0,0,45,1,1,0,0,0,0,0,0,0,1,0,0,0,0
348,39,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
349,26,10,1,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0
350,17,7,1,1,0,0,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
351,40,11,1,1,0,0,38,1,0,0,1,0,0,0,0,1,0,0,0,0,0
352,45,9,0,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
353,44,9,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
354,20,10,1,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
355,33,9,1,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1
356,23,10,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
357,46,14,1,1,0,0,30,0,1,0,0,0,0,0,0,0,1,0,0,0,0
358,38,9,1,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
359,54,9,1,1,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
360,46,3,1,0,0,2339,45,0,1,0,0,0,0,0,0,0,1,0,0,0,0
361,25,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
362,46,10,1,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
363,36,10,1,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1
364,23,9,1,0,0,0,25,0,0,0,0,0,1,0,0,0,1,0,0,0,0
365,29,9,1,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0
366,44,10,1,0,0,2415,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1
367,19,10,1,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,1,0,0
368,19,9,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0
369,35,9,1,0,0,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1
370,27,13,1,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0,0,0
371,46,12,1,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0
372,34,13,1,1,7688,0,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0
373,34,9,1,0,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0
374,44,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
375,45,10,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
376,20,9,1,0,0,0,35,0,0,0,0,0,1,0,0,0,0,1,0,0,0
377,25,13,1,1,0,0,55,1,0,0,1,0,0,0,0,1,0,0,0,0,0
378,52,13,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
379,20,10,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
380,28,10,1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
381,50,13,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
382,34,11,1,0,0,0,64,0,1,0,0,0,0,0,0,0,1,0,0,0,0
383,41,14,1,1,0,1977,65,1,0,0,1,0,0,0,0,1,0,0,0,0,0
384,28,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
385,46,9,1,1,0,0,25,0,0,0,1,0,0,0,0,1,0,0,0,0,0
386,28,10,1,0,0,1887,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1
387,32,10,1,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
388,41,10,0,0,0,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0
389,24,9,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
390,33,10,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
391,46,16,1,1,15024,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
392,31,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
393,35,8,1,1,0,0,50,1,1,0,0,0,0,0,0,0,1,0,0,0,0
394,52,2,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
395,30,7,1,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,1,0,0
396,34,7,0,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0
397,34,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
398,20,10,1,1,0,0,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0
399,17,7,1,1,2176,0,18,0,0,0,0,0,1,0,0,0,0,0,1,0,0
400,32,13,1,0,0,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1
401,29,9,1,1,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
402,33,6,1,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0
403,25,9,1,1,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0
404,36,14,1,1,0,1408,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
405,23,9,1,1,0,0,72,0,0,0,0,0,1,0,0,0,1,0,0,0,0
406,63,9,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
407,47,14,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
408,80,9,1,1,0,0,24,0,0,0,0,0,0,0,1,0,1,0,0,0,0
409,17,7,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
410,40,13,1,0,2174,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0
411,30,12,1,0,0,0,25,1,0,0,1,0,0,0,0,0,0,0,0,0,1
412,33,14,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
413,34,9,0,1,594,0,60,0,0,0,0,0,1,0,0,0,1,0,0,0,0
414,34,10,1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
415,23,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
416,42,10,1,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1
417,29,13,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
418,45,9,1,0,0,0,28,0,1,0,0,0,0,0,0,0,1,0,0,0,0
419,24,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
420,44,10,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
421,27,5,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0
422,20,10,1,1,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0
423,44,9,0,0,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0
424,20,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
425,17,7,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
426,19,9,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
427,45,10,1,1,0,0,55,1,0,0,1,0,0,0,0,1,0,0,0,0,0
428,60,9,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
429,42,12,0,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
430,44,9,1,0,0,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1
431,30,9,1,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1
432,38,10,0,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
433,23,9,1,1,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0
434,32,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
435,44,12,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
436,54,9,0,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
437,32,13,1,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
438,50,2,1,1,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,1,0
439,24,13,1,0,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0
440,37,9,1,0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1
441,52,9,1,1,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
442,38,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
443,49,14,1,1,0,1977,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0
444,30,13,1,0,0,0,16,1,0,0,1,0,0,0,0,0,0,0,0,0,1
445,60,10,1,1,0,0,40,1,0,0,0,0,1,0,0,0,0,0,0,1,0
446,22,10,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
447,35,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
448,30,9,1,1,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0,0,0
449,67,11,1,0,0,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0
450,46,13,1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
451,17,5,1,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0
452,22,10,1,1,0,0,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0
453,27,6,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
454,23,9,1,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0
455,33,12,1,1,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0
456,43,10,1,1,0,0,20,0,0,0,1,0,0,0,0,1,0,0,0,0,0
457,28,13,1,1,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0
458,41,9,1,0,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,1,0
459,52,8,0,1,594,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0
460,25,10,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,1,0,0
461,63,2,1,1,0,0,35,0,0,0,1,0,0,0,0,1,0,0,0,0,0
462,59,9,1,1,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0
463,45,13,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
464,38,13,1,1,15024,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
465,40,9,1,0,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0
466,46,9,1,1,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
467,35,12,1,0,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0,0,0
468,34,9,1,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0
469,33,13,1,1,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
470,41,9,1,0,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
471,20,10,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
472,23,3,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
473,26,10,1,0,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0
474,72,9,1,1,0,0,20,0,0,0,1,0,0,0,0,1,0,0,0,0,0
475,23,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
476,62,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
477,52,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
478,58,10,1,0,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,1,0
479,25,13,1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
480,24,13,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
481,19,10,1,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
482,43,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
483,47,9,0,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,1,0
484,39,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
485,49,11,1,1,0,1380,42,0,0,0,0,1,0,0,0,0,0,0,0,1,0
486,53,3,0,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0
487,32,11,1,1,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0,0,0
488,34,10,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
489,28,9,1,1,0,0,45,0,1,0,0,0,0,0,0,0,1,0,0,0,0
490,57,11,1,0,0,0,38,0,0,0,0,0,0,0,1,0,0,0,0,1,0
491,20,10,1,1,0,0,24,0,0,0,0,0,1,0,0,0,0,0,1,0,0
492,21,10,1,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0
493,34,13,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
494,38,13,1,1,15024,0,80,1,0,0,1,0,0,0,0,1,0,0,0,0,0
495,50,9,1,1,7688,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
496,24,10,0,1,0,0,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0
497,37,10,1,1,0,0,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0
498,44,10,1,1,0,0,58,1,1,0,0,0,0,0,0,0,0,0,0,1,0
499,28,10,1,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1
500,42,13,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
501,74,10,1,0,0,0,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
502,38,9,1,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
503,44,14,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
504,26,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
505,36,9,0,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
506,41,12,1,0,0,0,50,1,0,0,1,0,0,0,0,0,0,0,0,0,1
507,67,15,1,1,20051,0,48,1,0,0,1,0,0,0,0,1,0,0,0,0,0
508,39,8,1,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
509,57,2,0,0,0,0,30,0,0,0,0,0,0,0,1,0,1,0,0,0,0
510,29,11,1,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0
511,31,13,1,0,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0,0,0
512,34,9,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
513,44,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
514,29,16,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
515,30,10,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
516,27,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
517,27,10,1,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
518,32,9,1,0,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0,0,0
519,58,6,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1
520,35,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
521,21,9,1,1,0,0,36,0,0,0,0,0,1,0,0,0,0,0,1,0,0
522,28,10,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
523,46,10,1,1,0,0,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0
524,36,9,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,1,0
525,72,7,1,0,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0
526,35,9,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1
527,33,11,0,0,0,0,40,1,1,0,0,0,0,0,0,0,0,0,0,1,0
528,69,7,1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
529,35,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
530,31,9,1,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0
531,34,9,1,0,0,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,1
532,30,7,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
533,28,13,1,1,0,0,55,0,0,0,0,0,1,0,0,0,1,0,0,0,0
534,54,13,1,1,0,0,35,1,0,0,1,0,0,0,0,1,0,0,0,0,0
535,47,10,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
536,24,9,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
537,52,13,1,1,0,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
538,43,14,1,1,5013,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0
539,45,4,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,1,0
540,29,9,1,1,0,0,35,0,0,0,0,0,0,1,0,0,1,0,0,0,0
541,47,14,1,1,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,1,0
542,24,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
543,51,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
544,17,7,1,1,0,0,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0
545,37,11,1,1,0,1977,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
546,27,16,1,0,0,0,70,0,0,0,0,0,1,0,0,0,1,0,0,0,0
547,29,13,1,1,0,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1
548,18,8,1,1,0,0,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0
549,36,12,1,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0
550,58,13,1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
551,26,10,1,1,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0
552,65,10,1,1,0,0,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0
553,57,9,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
554,59,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
555,27,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
556,31,13,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
557,21,10,1,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,1,0,0
558,29,10,1,1,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0,0,0
559,18,7,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
560,52,6,1,1,0,1887,47,1,0,0,1,0,0,0,0,1,0,0,0,0,0
561,57,13,1,1,0,0,80,0,1,0,0,0,0,0,0,0,1,0,0,0,0
562,42,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
563,60,4,1,1,0,0,48,1,0,0,0,0,1,0,0,0,1,0,0,0,0
564,31,13,1,1,7688,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
565,23,13,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
566,27,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
567,42,15,1,1,0,1902,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
568,25,10,1,1,2174,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
569,49,13,1,0,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0,0,0
570,32,13,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
571,19,10,1,1,0,0,28,0,0,0,0,0,1,0,0,0,0,0,1,0,0
572,60,4,1,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
573,42,5,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
574,35,12,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
575,48,9,0,0,0,0,37,0,0,0,0,0,1,0,0,0,0,0,0,1,0
576,51,14,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
577,36,9,0,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0
578,17,6,1,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,1,0,0
579,52,14,1,0,6849,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
580,24,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
581,24,9,1,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
582,26,13,1,1,1055,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
583,27,13,1,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
584,39,9,1,1,0,0,60,0,0,0,0,0,1,0,0,0,0,0,1,0,0
585,30,9,0,1,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0
586,50,9,1,1,0,0,32,0,0,0,1,0,0,0,0,1,0,0,0,0,0
587,52,13,1,1,0,0,55,0,0,0,1,0,0,0,0,1,0,0,0,0,0
588,46,15,1,1,15024,0,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0
589,23,13,1,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
590,45,7,0,0,0,0,20,0,0,0,0,0,0,0,1,0,1,0,0,0,0
591,65,5,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,1,0
592,29,11,1,1,0,0,55,0,0,0,1,0,0,0,0,1,0,0,0,0,0
593,47,5,1,1,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,1,0
594,30,9,0,1,0,0,60,0,0,0,0,0,1,0,0,0,0,0,1,0,0
595,34,9,1,1,0,0,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0
596,38,9,1,1,0,0,64,0,0,0,1,0,0,0,0,1,0,0,0,0,0
597,33,10,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
598,49,13,1,1,0,0,26,1,0,0,1,0,0,0,0,1,0,0,0,0,0
599,47,10,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
600,49,6,0,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,1,0
601,43,10,1,1,15024,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
602,30,13,0,0,0,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1
603,58,9,1,1,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0
604,19,9,1,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0
605,21,13,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
606,33,13,1,1,15024,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
607,47,3,1,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
608,52,16,1,1,0,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
609,26,9,1,1,0,0,55,0,1,0,0,0,0,0,0,0,1,0,0,0,0
610,60,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
611,21,10,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
612,36,10,1,1,5178,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
613,31,10,1,1,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0
614,50,16,1,1,0,0,40,1,0,0,0,0,0,1,0,0,1,0,0,0,0
615,31,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
616,71,9,1,1,0,0,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
617,58,9,1,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
618,30,13,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
619,20,10,1,1,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
620,24,9,1,1,4101,0,50,0,0,0,0,0,1,0,0,0,0,1,0,0,0
621,38,10,1,0,0,0,45,0,0,0,0,0,0,1,0,0,1,0,0,0,0
